"region","region_jpn","type","int_country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","1998","21000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","588","14","50"
"Sud-Ouest","南西地方","5","1","Ch. Lagrezette","シャトー・ラグルゼット","2002","10800","Cahors le Pigeonnier","カオール・ル・ピジョニエ","589","10","1"
"Calabria","カラブリア州","3","5","Roberto Cheraudo","ロベルト・チェラウド","2011","6500","I.G.T. Val di Neto Vino Bianco Grisara","I.G.T. ヴァル・ディ・ネート・ヴィーノ・ビアンコ・グリサラ","592","20","12"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級・セカンド）","5","1","Jaen-Eugène Borie et Famille","ジャン・ユジェンヌ・ボリー・エ・ファミーユ","2010","11550","Croix de Beaucaillou","クロワ・ドゥ・ボーカイユ","593","9","3"
"Bourgogne / Mâconnais","ブルゴーニュ地方 / マコネー地区","3","1","Dom. Michel ","ドメーヌ・ミッシェル","2008","6800","Viré-Clessé Vieille Vignes ""Sur le Chêne""","ヴィレ・クレッセ・ヴィエイユ・ヴィーニュ・シュル・ル・シェンヌ","594","11","500"
"Champagne / Petit et Grand-Mont","シャンパーニュ地方 / プティ・エ・グラン・モン地区","1","1","Congy","コンジィ","M.A.(2008)","15750","Ulysse Collin Blanc de Blancs les Pellièle Extra Brut","ユリス・コラン・・ブラン・ドゥ・ブラン・レ・ペリエール・エクストラ・ブリュット","595","1","4"
"Vallée de la Loire / Centre","ロワール河流域 / 中央フランス地区","3","1","Gitton","ジットン","1997","11000","Sancerre les Herbes d'Or","サンセール・レ・ゼルブ・ドール","597","8","304"
"Jura","ジュラ地方","3","1","Ch. d'Arlay","シャトー・ダルレー","2007","6800","Côtes du Jura Tradition","コート・デュ・ジュラ・トラディション","598","12","1"
"North Island / Martinborough","北島 / マーティンボロ地区","4","4","Ata Rangi","アタ・ランギ","2010","5250","Martinborough Summer Rose","マーティンボロ・サマー・ロゼ","599","24","2"
"Oregon / Willamette Valley","オレゴン州 / ウィラメット・ヴァレー","5","6","Bergstrom","ベルグストロム","2007","10500","Willamette Valley Pinot Noir Cumberland Reserve","ウィラメット・ヴァレー・ピノ・ノワール・カンバーランド・リザーヴ","600","22","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. Mathilde et Yves Gangloff","ドメーヌ・マチルド・エ・イヴ・ガングロフ","2011","10500","Saint-Joséph ","サン・ジョセフ","601","14","4"
"Bourgogne","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Sylvain Dussort","ドメーヌ・シルヴァン・デュソー","2009","","Bourgogne Chardonnay Cuvée des Ormes","ブルゴーニュ・シャルドネ・キュヴェ・ ゾルム","602","11","700"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Coffinet-Duvernay","ドメーヌ・コフィネ・デュヴェルネイ","2009","","Chassagne Montrachet 1er Cru la Maltroie","シャサーニュ・モンラッシェ・プルミエ・クリュ・ラ・マルトロワ","603","11","335"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Capitain Gagnerot","ドメーヌ・キャピタン・ガニュロ","2010","","Ladoix","ラドワ","604","11","300"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Clos Salomon","ドメーヌ・クロ・サロモン","2009","","Givry 1er Cru Clos Salomon","ジヴリィ・プルミエ・クリュ・クロ・サロモン","605","11","405"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Newman","ドメーヌ・ニューマン","2009","","Pommard Vieille Vigne","ポマール・ヴィエーユ・ヴィーニュ","606","11","317"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","6500","Côtes du Jura Chardonnay Cuvée Florine","コート・デュ・ジュラ・シャルドネ・キュヴェ・フロリンヌ","607","12","1"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","7350","Côtes du Jura Chardonnay Cuvée les Grands Teppes Vieilles Vignes","コート・デュ・ジュラ・シャルドネ・キュヴェ・グラン・テップ・ヴィエーユ・ヴィーニュ","608","12","1"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","13750","Côtes du Jura Chardonnay Cuvée Marguerite","コート・デュ・ジュラ・シャルドネ・キュヴェ・マルグリット","609","12","1"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2010","7800","Côtes du Jura Savagnin Cuvée Chalasses Marnes Bleus","コート・デュ・ジュラ・サヴァニャン・キュヴェ・レ・シャラス・マルヌ・ブルー","610","12","1"
"Jura","ジュラ地方","5","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2011","7800","Côtes du Jura Pinot Noir","コート・デュ・ジュラ・ピノ・ノワール","611","25","1"
"Jura","ジュラ地方","5","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2011","6300","Côtes du Jura Poulsard Cuvée les Enfants Terrible ","コート・デュ・ジュラ・プールサール・キュヴェ・レザンファン・テリーブル","612","25","1"
"Bordeaux / Médoc / Saint-Estèphe","ボルドー地方 / メドック地区 / サン・テステフ（第２級）","3","1","Dom. Prats S.A.","ドメーヌ・プラッツ S.A.","2010","15750","Ch. Cos d'Estournel Blanc","シャトー・コス・デストゥルネル・ブラン","613","9","1"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","5","1","Dom. de la Taille aux Loups","ドメーヌ・ドゥ・ラ・タイユ・オー・ルー","2010","6500","Bourgueil Mi-Pente (Dom. de la Butte)","ブルグイユ・ミ・ポン（ドメーヌ・ドゥ・ラ・ビュット）","614","8","200"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean Grivot","ドメーヌ・ジャン・グリヴォ","1999","14000","Vosne-Romanée","ヴォーヌ・ロマネ","615","11","228"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Bernard Burgaud","ドメーヌ・ベルナール・ビュルゴー","1990","16800","Côte-Rôtie","コート・ロティ","616","14","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jean Faurois","ドメーヌ・ジャン・フォロワ","1982","32800","Clos de Vougeot Grand Cru","クロ・ド・ヴージョ・グラン・クリュ","618","11","223"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. Georges Vernay","ドメーヌ・ジョルジュ・ヴェルネ","2009","16800","Condrieu Coteau de Vernon","コンドリュー・コトー・ド・ヴェルノン","619","14","3"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特級）","5","1","","ピーター・シセック","2010","29400","Ch. Rocheyron","シャトー・ロシェイロン","620","9","11"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","3","1","Dom. Leflaive","ドメーヌ・ルフレーヴ","1990","15750","Puligny-Montrachet 1er Cru Clavoillon","ピュリニー・モンラッシェ・プルミエ・クリュ・クラヴァイヨン","621","11","324"
"Bourgogne / Chablis","ブルゴーニュ地方 / シャブリ地区","3","1","Dom. René et Vincent Dauvissat","ドメーヌ・ルネ・エ・ヴァンサン・ドゥーヴィサ","1994","27000","Chablis Grand Cru les Clos","シャブリ・グラン・クリュ・レ・クロ","622","11","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","1995","38000","Hermitage","エルミタージュ","623","14","6"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Truchot-Martin","ドメーヌ・トルショ・マルタン","1997","58000","Charmes-Chambertin Vieilles Vignes Grand Cru","シャルム・シャンベルタン・ヴィエーユ・ヴィーニュ・グラン・クリュ","624","11","213"
"Alsace / Riesling","アルザス地方  / リースリング","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2010","7350","Riesling Grand Cru Schlossberg","リースリング・グラン・クリュ・シュロスベルク","625","7","2"
"Alsace / Pinot Gris","アルザス地方  / ピノ・グリ","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2010","6300","Pinot Gris Réserve Particulière","ピノ・グリ・レゼルヴ・パルティキュリエール","626","7","4"
"Alsace / Pinot Blanc","アルザス地方  / ピノ・ブラン","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","5950","Pinot Blanc Réserve","ピノ・ブラン･レゼルヴ","627","7","7"
"Alsace / Gewurztraminer ","アルザス地方  / ゲヴェルツトラミネール","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","6800","Gewurztraminer Cuvée Théo","ゲヴェルツトラミネール・キュヴェ・テオ","628","7","3"
"Alsace / Riesling","アルザス地方  / リースリング","3","1","Dom. Weinbach","ドメーヌ・ヴァインバック","2011","6300","Riesling Cuvée Théo","リースリング・キュヴェ・テオ","629","7","2"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Raspail","シャトー・ラスパイユ","1997","9450","Gigondas ","ジゴンダス","630","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","2000","21000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","631","14","50"
"Sud-Ouest","南西地方","5","1","Dom. Frédéric Laplace","ドメーヌ・フレデリック・ラプラス","1982","52500","Madiran","マディラン ","632","10","1"
"Provence","プロヴァンス地方","5","1","Château Vanniere","シャトー・ヴァニエール","1969","19800","Bandol ","バンドール","633","16","1"
"Sud-Ouest","南西地方","5","1","Château de Haute Sarre","シャトー・ドゥ・オート・セール","1992","9450","Cahors Ch. Mercues","カオール・シャトー・メルキュエ","634","10","1"
"Autres Vignobles de Languedoc et Roussillon","ラングドック地方とルーション地方のその他の栽培地域","5","1","Dom. de la Grange des Pères","ドメーヌ・ド・ラ・グランジュ・デ・ペール","1998","25000","Vin de Pays de l’Herauit","ヴァン・ド・ペイ・ド・レロー","635","28","3"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Philippe Naddef","ドメーヌ・フィリップ・ナデフ","2009","6300","Marsannay","マルサネ","636","11","200"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. de Courcel","ドメーヌ・ドゥ・クルセル","2006","11000","Pommard 1er Cru Fremiers","ポマール･プルミエ・クリュ・フルミエ","637","11","318"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. de Courcel","ドメーヌ・ドゥ・クルセル","2007","9950","Pommard 1er Cru Fremiers","ポマール･プルミエ・クリュ・フルミエ","638","11","318"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Lorenzon","ドメーヌ・ロレンゾン","2007","10500","Mercurey Pièce 13","メルキュレ・ピエス・トレーズ","639","11","402"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Pavelot","ドメーヌ・パヴロ","1976","16000","Pernand-Vergelesses 1er Cru Ile des Vergelesses ","ペルナン・ヴェルジュレス・・プルミエ・クリュ・イル・デ・ヴェルジュレス","640","11","311"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","3","1","Dom. François Chidaine","ドメーヌ･フランソワ・シデーヌ","2009","6300","Montlois Sur Loire les Choisilles","モンルイ・シュール・ロワール・レ・ショワジール","641","8","200"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Durand","","1995","8800","Fleurie","フルーリー","642","11","603"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Durand","","1995","8800","Juliénas","ジュリエナ","643","11","600"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","3","1","Dom. du Monteillet","ドメーヌ・デュ・モンテイエ","2010","8800","Condrieu Chanson","コンドリュー・シャンソン","644","14","3"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーグスト・クラープ","2007","8950","Cornas Cuvée Renaissance","コルナス・キュヴェ・ルネッサンス","645","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーグスト・クラープ","2004","13650","Cornas","コルナス","646","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Auguste Clape","ドメーヌ・オーしらーグスト・クラープ","2005","14700","Cornas","コルナス","647","14","5"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Anne Gros","ドメーヌ・アンヌ・グロ","2010","13650","Vosne-Romanee Les Barreaux","ヴォーヌ・ロマネ・レ・バロー","648","11","200"
